-0.8,-0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,1
-0.4,-0.6666666,0.6666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,3
0.4,-0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,14
-0.4,-0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,8
0.4,0.6666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,16
-0.4,-0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,6
0.0,-0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,8
-0.4,0.6666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,24
0.8,0.6666668,-0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,25
-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,8
-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4
0.4,-0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,22
0.4,-0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,14
-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,4
0.0,0.6666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,8
0.0,0.6666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,21
0.4,-0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,10
-0.8,-0.6666666,0.6666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,14
0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,25
-0.8,-0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,1
0.4,0.6666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,15
-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,4
0.4,-0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,8
0.4,0.6666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,16
-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,2
-0.4,-0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,5
-0.8,-0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,16
0.4,0.6666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,18
0.4,-0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,23
0.4,0.6666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,22
0.0,0.6666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,5
0.0,0.6666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,13
0.8,-0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,13
0.0,-0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,10
-0.4,0.6666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,6
0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,17
0.4,0.6666668,-0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,12
0.0,-0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,11
-0.4,-0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,4
0.4,-0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,12
-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,5
0.4,0.6666668,-0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,23
0.4,-0.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,10
-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,1
